id,family_name,name,patronymic
2561,Антонов,Игорь,Евгеньевич
11823,Антонов,Илья,Васильевич
9826,Антонов,Максим,Викторович
16660,Антонов,Николай,Николаевич
4969,Антонов,Р.,А.
117,Антонов,Роман,Валерьевич
16362,Антонова,Валентина,Сергеевна
7231,Антонова,Е.П.,
21244,Антонова,Елена,Александровна
8079,Антонова,Елена,Юрьевна
18553,Антонова,Жанна,Владимировна
10066,Антонова,Зоя,Яшаровна
7569,Антонова,Ирина,Ростиславовна
20382,Антонова,К.,А.
8929,Антонова,Лидия,Николаевна
20633,Антонова,Наталья,Николаевна
2204,Антонова,Нина,Владимировна
7917,Антонова,Нина,Николаевна
3932,Антонова,Оксана ,Анатольевна
19136,Антонова,Софья,Борисовна
19348,Антонова,Татьяна,Викторовна
3427,Антонова,Татьяна,Ивановна
15030,Антонцев,Геннадий,Анатольевич
1781,Антонцев,Михаил,Иванович
7690,Антонченко,Светлана,Владимировна
20451,Антонюк,Л.,М.
17535,Антонюк,Мария,Анатольевна
18226,Антонюк,Николай,Михайлович
8028,Антосенко,Олег,Дмитриевич
12910,Антохина,Варвара,Анатольевна
11814,Антошин,Виктор,Владимирович
10855,Антошин,Сергей,Николаевич
12388,Антошин,Сергей,Сергеевич
10062,Антошина,Н.,А.
10812,Антошина,Н.А.,
9123,Антошкин,Николай,Тимофеевич
19282,Антропов,Алексей,Петрович
19107,Антропов,Вячеслав,Анатольевич
13671,Антропов,Михаил,Васильевич
7338,Антропова,Нина,Дмитриевна
5232,Антропова,Светлана,Викторовна
1428,Антуфьев,Сергей,Владимирович
4713,Антюхов,Андрей,Викторович
9629,Анутина,Марина,Викторовна
9827,Ануфриева,Тамара,Федоровна
21004,Анучкин,Виталий,Александрович
11211,Анфилов,Владимир,Викторович
13913,Анциферов,Павел,Константинович
9418,Анцыгина,Надежда,Сергеевна
1443,Анчугин,Борис,Александрович
12591,Апаев,Назим,Мирзаханович
18068,Апарин,Вячеслав,Владимирович
1728,Апарин,Сергей ,Николаевич
11,Апарина,Алевтина,Викторовна
7155,Апаркин,Виктор,Николаевич
20164,Апинавичус,Станислав,Ляоно
6173,Аполлонова,Татьяна,Николаевна
5802,Аппакова,Татьяна,Анатольевна
4333,Апполонова,Анна,Александровна
3428,Апполонова,Ирина,Васильевна
19461,Апсалямов,Газинур,Хазиевич
8092,Аптекарев,Олег,Николаевич
10797,Апуник,Виктор,Владимирович
12813,Апшев,Заур,Борисович
19444,Апыхтина,Ирина,Евгеньевна
7653,Араева,Ольга,Григорьевна
11863,Аракелов,Сергей,Ашотович
11122,Аракелян,Карен,Карленович
2311,Арановский,Анатолий ,Михайлович 
4499,Арановский,Константин,Викторович
16988,Арапханова,Марем,Якубовна
12592,Арацилов,Магомедхан,Сулейманович
13052,Арбачаков,Юрий,Яковлевич
8068,Арбузов,Дмитрий,Николаевич
19214,Арбузов,Олег,Александрович
18968,Арбузова,Наталья,Валентиновна
14589,Аргашоков,Валентин,Габединович
4714,Аргучинцев,Александр,Валерьевич
10842,Ардаков,Александр,Сергеевич
2595,Ардашева,М.,В.
7984,Арефьев,Владимир,Николаевич
4640,Арефьев,Дмитрий,Александрович
403,Арефьев,Николай,Васильевич
15074,Арефьева,Евгения,Вадимовна
7715,Арефьева,Ирина,Станиславовна
4980,Арефьева,Мария,Александровна
15174,Аржанов,Николай,Владиславович
